model_name,breakpoint_threshold_type,breakpoint_threshold_amount,min_chunk_size,average_score,scores
nasa-impact/nasa-ibm-st.38m,interquartile,1.7000000000000002,100,0.01801607809359747,"[0.007751937984496124, 0.0, 0.046296296296296294]"
adsabs/astroBERT,standard_deviation,0.1,50,0.07354610876425506,"[0.09615384615384616, 0.014705882352941176, 0.10977859778597786]"
BAAI/bge-small-en,standard_deviation,2.7,100,0.018218738462412315,"[0.008264462809917356, 0.0, 0.04639175257731959]"
nasa-impact/nasa-ibm-st.38m,interquartile,1.8,50,0.0154691977541785,"[0.008130081300813009, 0.0, 0.03827751196172249]"
bert-base-uncased,standard_deviation,0.1,50,0.07825336046362664,"[0.09180327868852459, 0.024875621890547265, 0.11808118081180811]"
BAAI/bge-small-en,standard_deviation,2.8000000000000003,50,0.016884090568301095,"[0.008547008547008548, 0.0, 0.042105263157894736]"
nasa-impact/nasa-ibm-st.38m,interquartile,1.8,100,0.0154691977541785,"[0.008130081300813009, 0.0, 0.03827751196172249]"
adsabs/astroBERT,standard_deviation,0.1,100,0.07354610876425506,"[0.09615384615384616, 0.014705882352941176, 0.10977859778597786]"
BAAI/bge-small-en,standard_deviation,2.8000000000000003,100,0.016884090568301095,"[0.008547008547008548, 0.0, 0.042105263157894736]"
bert-base-uncased,standard_deviation,0.1,100,0.07825336046362664,"[0.09180327868852459, 0.024875621890547265, 0.11808118081180811]"
BAAI/bge-large-en-v1.5,percentile,82,50,0.046838263305339446,"[0.04954954954954955, 0.013245033112582781, 0.07772020725388601]"
nasa-impact/nasa-ibm-st.38m,interquartile,1.9000000000000001,50,0.015804135861995073,"[0.00819672131147541, 0.0, 0.0392156862745098]"
adsabs/astroBERT,standard_deviation,0.2,50,0.07266693580534672,"[0.09655172413793103, 0.011111111111111112, 0.110337972166998]"
nasa-impact/nasa-ibm-st.38m,interquartile,1.9000000000000001,100,0.015804135861995073,"[0.00819672131147541, 0.0, 0.0392156862745098]"
BAAI/bge-small-en,standard_deviation,2.9000000000000004,50,0.017210480781114822,"[0.008620689655172414, 0.0, 0.043010752688172046]"
bert-base-uncased,standard_deviation,0.2,50,0.07761960314163842,"[0.08960573476702509, 0.021739130434782608, 0.12151394422310757]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.0,50,0.013194444444444444,"[0.008333333333333333, 0.0, 0.03125]"
BAAI/bge-small-en,standard_deviation,2.9000000000000004,100,0.017210480781114822,"[0.008620689655172414, 0.0, 0.043010752688172046]"
adsabs/astroBERT,standard_deviation,0.2,100,0.07266693580534672,"[0.09655172413793103, 0.011111111111111112, 0.110337972166998]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.0,100,0.013194444444444444,"[0.008333333333333333, 0.0, 0.03125]"
bert-base-uncased,standard_deviation,0.2,100,0.07761960314163842,"[0.08960573476702509, 0.021739130434782608, 0.12151394422310757]"
BAAI/bge-small-en,standard_deviation,3.0,50,0.01289134438305709,"[0.0, 0.0, 0.03867403314917127]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.1,50,0.01346315662940257,"[0.00847457627118644, 0.0, 0.031914893617021274]"
BAAI/bge-large-en-v1.5,percentile,82,100,0.046838263305339446,"[0.04954954954954955, 0.013245033112582781, 0.07772020725388601]"
adsabs/astroBERT,standard_deviation,0.30000000000000004,50,0.07099240113594744,"[0.09124087591240876, 0.006097560975609756, 0.11563876651982379]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.1,100,0.01346315662940257,"[0.00847457627118644, 0.0, 0.031914893617021274]"
BAAI/bge-small-en,standard_deviation,3.0,100,0.01289134438305709,"[0.0, 0.0, 0.03867403314917127]"
bert-base-uncased,standard_deviation,0.30000000000000004,50,0.07375761729448133,"[0.08745247148288973, 0.011764705882352941, 0.12205567451820129]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.2,50,0.013948274481543758,"[0.008695652173913044, 0.0, 0.03314917127071823]"
adsabs/astroBERT,standard_deviation,0.30000000000000004,100,0.07099240113594744,"[0.09124087591240876, 0.006097560975609756, 0.11563876651982379]"
BAAI/bge-small-en,standard_deviation,3.1,50,0.011235955056179775,"[0.0, 0.0, 0.033707865168539325]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.2,100,0.013948274481543758,"[0.008695652173913044, 0.0, 0.03314917127071823]"
bert-base-uncased,standard_deviation,0.30000000000000004,100,0.07375761729448133,"[0.08745247148288973, 0.011764705882352941, 0.12205567451820129]"
BAAI/bge-small-en,standard_deviation,3.1,100,0.011235955056179775,"[0.0, 0.0, 0.033707865168539325]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.3000000000000003,50,0.009523809523809523,"[0.0, 0.0, 0.02857142857142857]"
adsabs/astroBERT,standard_deviation,0.4,50,0.06672887555886718,"[0.07782101167315175, 0.006711409395973154, 0.11565420560747663]"
BAAI/bge-large-en-v1.5,percentile,85,50,0.03601660176265628,"[0.02926829268292683, 0.007352941176470588, 0.07142857142857142]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.3000000000000003,100,0.009523809523809523,"[0.0, 0.0, 0.02857142857142857]"
BAAI/bge-small-en,standard_deviation,3.2,50,0.009363295880149813,"[0.0, 0.0, 0.028089887640449437]"
bert-base-uncased,standard_deviation,0.4,50,0.07646769751677164,"[0.08835341365461848, 0.012903225806451613, 0.12814645308924486]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.4000000000000004,50,0.009689922480620155,"[0.0, 0.0, 0.029069767441860465]"
adsabs/astroBERT,standard_deviation,0.4,100,0.06672887555886718,"[0.07782101167315175, 0.006711409395973154, 0.11565420560747663]"
BAAI/bge-small-en,standard_deviation,3.2,100,0.009363295880149813,"[0.0, 0.0, 0.028089887640449437]"
bert-base-uncased,standard_deviation,0.4,100,0.07646769751677164,"[0.08835341365461848, 0.012903225806451613, 0.12814645308924486]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.4000000000000004,100,0.009689922480620155,"[0.0, 0.0, 0.029069767441860465]"
BAAI/bge-small-en,standard_deviation,3.3000000000000003,50,0.00749063670411985,"[0.0, 0.0, 0.02247191011235955]"
adsabs/astroBERT,standard_deviation,0.5,50,0.06811713780951589,"[0.08298755186721991, 0.007042253521126761, 0.114321608040201]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.5,50,0.00980392156862745,"[0.0, 0.0, 0.029411764705882353]"
bert-base-uncased,standard_deviation,0.5,50,0.07201856312993714,"[0.0847457627118644, 0.006944444444444444, 0.12436548223350254]"
BAAI/bge-small-en,standard_deviation,3.3000000000000003,100,0.00749063670411985,"[0.0, 0.0, 0.02247191011235955]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.5,100,0.00980392156862745,"[0.0, 0.0, 0.029411764705882353]"
BAAI/bge-large-en-v1.5,percentile,85,100,0.03601660176265628,"[0.02926829268292683, 0.007352941176470588, 0.07142857142857142]"
adsabs/astroBERT,standard_deviation,0.5,100,0.06811713780951589,"[0.08298755186721991, 0.007042253521126761, 0.114321608040201]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.6,50,0.0058823529411764705,"[0.0, 0.0, 0.01764705882352941]"
BAAI/bge-small-en,standard_deviation,3.4000000000000004,50,0.007575757575757576,"[0.0, 0.0, 0.022727272727272728]"
bert-base-uncased,standard_deviation,0.5,100,0.07201856312993714,"[0.0847457627118644, 0.006944444444444444, 0.12436548223350254]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.6,100,0.0058823529411764705,"[0.0, 0.0, 0.01764705882352941]"
BAAI/bge-small-en,standard_deviation,3.4000000000000004,100,0.007575757575757576,"[0.0, 0.0, 0.022727272727272728]"
adsabs/astroBERT,standard_deviation,0.6000000000000001,50,0.06856890379126596,"[0.084070796460177, 0.007462686567164179, 0.1141732283464567]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.7,50,0.005988023952095808,"[0.0, 0.0, 0.017964071856287425]"
bert-base-uncased,standard_deviation,0.6000000000000001,50,0.07309644513945589,"[0.08755760368663594, 0.007407407407407408, 0.12432432432432433]"
BAAI/bge-small-en,standard_deviation,3.5,50,0.007707129094412331,"[0.0, 0.0, 0.023121387283236993]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.7,100,0.005988023952095808,"[0.0, 0.0, 0.017964071856287425]"
adsabs/astroBERT,standard_deviation,0.6000000000000001,100,0.06856890379126596,"[0.084070796460177, 0.007462686567164179, 0.1141732283464567]"
BAAI/bge-large-en-v1.5,percentile,88,50,0.03336485918453131,"[0.03278688524590164, 0.0, 0.0673076923076923]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.8000000000000003,50,0.003992015968063873,"[0.0, 0.0, 0.011976047904191617]"
BAAI/bge-small-en,standard_deviation,3.5,100,0.007707129094412331,"[0.0, 0.0, 0.023121387283236993]"
bert-base-uncased,standard_deviation,0.6000000000000001,100,0.07309644513945589,"[0.08755760368663594, 0.007407407407407408, 0.12432432432432433]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.8000000000000003,100,0.003992015968063873,"[0.0, 0.0, 0.011976047904191617]"
adsabs/astroBERT,standard_deviation,0.7000000000000001,50,0.0665347571757997,"[0.07476635514018691, 0.007936507936507936, 0.11690140845070422]"
BAAI/bge-small-en,standard_deviation,3.6,50,0.007797270955165692,"[0.0, 0.0, 0.023391812865497075]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.9000000000000004,50,0.003992015968063873,"[0.0, 0.0, 0.011976047904191617]"
bert-base-uncased,standard_deviation,0.7000000000000001,50,0.06777477377830382,"[0.07729468599033816, 0.007874015748031496, 0.11815561959654179]"
BAAI/bge-small-en,standard_deviation,3.6,100,0.007797270955165692,"[0.0, 0.0, 0.023391812865497075]"
nasa-impact/nasa-ibm-st.38m,interquartile,2.9000000000000004,100,0.003992015968063873,"[0.0, 0.0, 0.011976047904191617]"
adsabs/astroBERT,standard_deviation,0.7000000000000001,100,0.0665347571757997,"[0.07476635514018691, 0.007936507936507936, 0.11690140845070422]"
BAAI/bge-large-en-v1.5,percentile,88,100,0.03336485918453131,"[0.03278688524590164, 0.0, 0.0673076923076923]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.0,50,0.0019960079840319364,"[0.0, 0.0, 0.005988023952095809]"
bert-base-uncased,standard_deviation,0.7000000000000001,100,0.06777477377830382,"[0.07729468599033816, 0.007874015748031496, 0.11815561959654179]"
BAAI/bge-small-en,standard_deviation,3.7,50,0.00784313725490196,"[0.0, 0.0, 0.023529411764705882]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.0,100,0.0019960079840319364,"[0.0, 0.0, 0.005988023952095809]"
adsabs/astroBERT,standard_deviation,0.8,50,0.0642228431444407,"[0.07246376811594203, 0.008264462809917356, 0.11194029850746269]"
BAAI/bge-small-en,standard_deviation,3.7,100,0.00784313725490196,"[0.0, 0.0, 0.023529411764705882]"
bert-base-uncased,standard_deviation,0.8,50,0.06987444728408583,"[0.08080808080808081, 0.008333333333333333, 0.12048192771084337]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.1,50,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,standard_deviation,3.8000000000000003,50,0.007889546351084813,"[0.0, 0.0, 0.023668639053254437]"
adsabs/astroBERT,standard_deviation,0.8,100,0.0642228431444407,"[0.07246376811594203, 0.008264462809917356, 0.11194029850746269]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.1,100,0.0,"[0.0, 0.0, 0.0]"
bert-base-uncased,standard_deviation,0.8,100,0.06987444728408583,"[0.08080808080808081, 0.008333333333333333, 0.12048192771084337]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.2,50,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,standard_deviation,3.8000000000000003,100,0.007889546351084813,"[0.0, 0.0, 0.023668639053254437]"
BAAI/bge-large-en-v1.5,percentile,91,50,0.034400382226469184,"[0.037267080745341616, 0.0, 0.06593406593406594]"
adsabs/astroBERT,standard_deviation,0.9,50,0.06422377709840775,"[0.0707070707070707, 0.008695652173913044, 0.11326860841423948]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.2,100,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,standard_deviation,3.9000000000000004,50,0.001984126984126984,"[0.0, 0.0, 0.005952380952380952]"
bert-base-uncased,standard_deviation,0.9,50,0.06681376583107561,"[0.0797872340425532, 0.00847457627118644, 0.11217948717948718]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.3000000000000003,50,0.0,"[0.0, 0.0, 0.0]"
adsabs/astroBERT,standard_deviation,0.9,100,0.06422377709840775,"[0.0707070707070707, 0.008695652173913044, 0.11326860841423948]"
BAAI/bge-small-en,standard_deviation,3.9000000000000004,100,0.001984126984126984,"[0.0, 0.0, 0.005952380952380952]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.3000000000000003,100,0.0,"[0.0, 0.0, 0.0]"
bert-base-uncased,standard_deviation,0.9,100,0.06681376583107561,"[0.0797872340425532, 0.00847457627118644, 0.11217948717948718]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.4000000000000004,50,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,interquartile,0.1,50,0.07903565759657198,"[0.09316770186335403, 0.04128440366972477, 0.10265486725663717]"
adsabs/astroBERT,standard_deviation,1.0,50,0.06275758514257243,"[0.058823529411764705, 0.009174311926605505, 0.12027491408934708]"
BAAI/bge-large-en-v1.5,percentile,91,100,0.034400382226469184,"[0.037267080745341616, 0.0, 0.06593406593406594]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.4000000000000004,100,0.0,"[0.0, 0.0, 0.0]"
bert-base-uncased,standard_deviation,1.0,50,0.06390285904077396,"[0.07526881720430108, 0.008695652173913044, 0.10774410774410774]"
BAAI/bge-small-en,interquartile,0.1,100,0.07903565759657198,"[0.09316770186335403, 0.04128440366972477, 0.10265486725663717]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.5,50,0.0,"[0.0, 0.0, 0.0]"
adsabs/astroBERT,standard_deviation,1.0,100,0.06275758514257243,"[0.058823529411764705, 0.009174311926605505, 0.12027491408934708]"
BAAI/bge-small-en,interquartile,0.2,50,0.07113046370890357,"[0.08637873754152824, 0.02926829268292683, 0.09774436090225563]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.5,100,0.0,"[0.0, 0.0, 0.0]"
bert-base-uncased,standard_deviation,1.0,100,0.06390285904077396,"[0.07526881720430108, 0.008695652173913044, 0.10774410774410774]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.6,50,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,interquartile,0.2,100,0.07113046370890357,"[0.08637873754152824, 0.02926829268292683, 0.09774436090225563]"
adsabs/astroBERT,standard_deviation,1.1,50,0.059237354887542705,"[0.049723756906077346, 0.009708737864077669, 0.11827956989247312]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.6,100,0.0,"[0.0, 0.0, 0.0]"
bert-base-uncased,standard_deviation,1.1,50,0.06138131750613015,"[0.0670391061452514, 0.00909090909090909, 0.10801393728222997]"
BAAI/bge-large-en-v1.5,percentile,94,50,0.0263339019062154,"[0.028368794326241134, 0.0, 0.05063291139240506]"
BAAI/bge-small-en,interquartile,0.30000000000000004,50,0.059789506268379505,"[0.07746478873239436, 0.015384615384615385, 0.08651911468812877]"
adsabs/astroBERT,standard_deviation,1.1,100,0.059237354887542705,"[0.049723756906077346, 0.009708737864077669, 0.11827956989247312]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.7,50,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,interquartile,0.30000000000000004,100,0.059789506268379505,"[0.07746478873239436, 0.015384615384615385, 0.08651911468812877]"
bert-base-uncased,standard_deviation,1.1,100,0.06138131750613015,"[0.0670391061452514, 0.00909090909090909, 0.10801393728222997]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.7,100,0.0,"[0.0, 0.0, 0.0]"
adsabs/astroBERT,standard_deviation,1.2000000000000002,50,0.05859857875577956,"[0.05172413793103448, 0.010101010101010102, 0.11397058823529412]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.8000000000000003,50,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,interquartile,0.4,50,0.0592890177801356,"[0.07251908396946564, 0.011049723756906077, 0.09429824561403509]"
bert-base-uncased,standard_deviation,1.2000000000000002,50,0.056463273568536726,"[0.05263157894736842, 0.009615384615384616, 0.10714285714285714]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.8000000000000003,100,0.0,"[0.0, 0.0, 0.0]"
BAAI/bge-small-en,interquartile,0.4,100,0.0592890177801356,"[0.07251908396946564, 0.011049723756906077, 0.09429824561403509]"
BAAI/bge-large-en-v1.5,percentile,94,100,0.0263339019062154,"[0.028368794326241134, 0.0, 0.05063291139240506]"
adsabs/astroBERT,standard_deviation,1.2000000000000002,100,0.05859857875577956,"[0.05172413793103448, 0.010101010101010102, 0.11397058823529412]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.9000000000000004,50,0.0,"[0.0, 0.0, 0.0]"
bert-base-uncased,standard_deviation,1.2000000000000002,100,0.056463273568536726,"[0.05263157894736842, 0.009615384615384616, 0.10714285714285714]"
BAAI/bge-small-en,interquartile,0.5,50,0.05849231008349735,"[0.0728744939271255, 0.011904761904761904, 0.09069767441860466]"
nasa-impact/nasa-ibm-st.38m,interquartile,3.9000000000000004,100,0.0,"[0.0, 0.0, 0.0]"
adsabs/astroBERT,standard_deviation,1.3,50,0.059148224697259,"[0.05263157894736842, 0.010309278350515464, 0.11450381679389313]"
BAAI/bge-small-en,interquartile,0.5,100,0.05849231008349735,"[0.0728744939271255, 0.011904761904761904, 0.09069767441860466]"
bert-base-uncased,standard_deviation,1.3,50,0.05165925806672808,"[0.04878048780487805, 0.009900990099009901, 0.0962962962962963]"
BAAI/bge-small-en,interquartile,0.6000000000000001,50,0.0523501726593941,"[0.05726872246696035, 0.0125, 0.08728179551122195]"
adsabs/astroBERT,standard_deviation,1.3,100,0.059148224697259,"[0.05263157894736842, 0.010309278350515464, 0.11450381679389313]"
BAAI/bge-large-en-v1.5,percentile,97,50,0.013760466955786489,"[0.01652892561983471, 0.0, 0.024752475247524754]"
bert-base-uncased,standard_deviation,1.3,100,0.05165925806672808,"[0.04878048780487805, 0.009900990099009901, 0.0962962962962963]"
BAAI/bge-small-en,interquartile,0.6000000000000001,100,0.0523501726593941,"[0.05726872246696035, 0.0125, 0.08728179551122195]"
adsabs/astroBERT,standard_deviation,1.4000000000000001,50,0.05587186565447435,"[0.05357142857142857, 0.010869565217391304, 0.10317460317460317]"
BAAI/bge-small-en,interquartile,0.7000000000000001,50,0.05181710155215093,"[0.05687203791469194, 0.0136986301369863, 0.08488063660477453]"
bert-base-uncased,standard_deviation,1.4000000000000001,50,0.05182352289103204,"[0.04516129032258064, 0.010309278350515464, 0.1]"
adsabs/astroBERT,standard_deviation,1.4000000000000001,100,0.05587186565447435,"[0.05357142857142857, 0.010869565217391304, 0.10317460317460317]"
BAAI/bge-small-en,interquartile,0.7000000000000001,100,0.05181710155215093,"[0.05687203791469194, 0.0136986301369863, 0.08488063660477453]"
bert-base-uncased,standard_deviation,1.4000000000000001,100,0.05182352289103204,"[0.04516129032258064, 0.010309278350515464, 0.1]"
BAAI/bge-large-en-v1.5,percentile,97,100,0.013760466955786489,"[0.01652892561983471, 0.0, 0.024752475247524754]"
BAAI/bge-small-en,interquartile,0.8,50,0.049677587760921994,"[0.050761421319796954, 0.014705882352941176, 0.08356545961002786]"
adsabs/astroBERT,standard_deviation,1.5,50,0.05752437598738399,"[0.05521472392638037, 0.011235955056179775, 0.10612244897959183]"
bert-base-uncased,standard_deviation,1.5,50,0.051139784946236555,"[0.04666666666666667, 0.010752688172043012, 0.096]"
BAAI/bge-small-en,interquartile,0.8,100,0.049677587760921994,"[0.050761421319796954, 0.014705882352941176, 0.08356545961002786]"
adsabs/astroBERT,standard_deviation,1.5,100,0.05752437598738399,"[0.05521472392638037, 0.011235955056179775, 0.10612244897959183]"
BAAI/bge-small-en,interquartile,0.9,50,0.04529204824352576,"[0.05154639175257732, 0.007633587786259542, 0.07669616519174041]"
bert-base-uncased,standard_deviation,1.5,100,0.051139784946236555,"[0.04666666666666667, 0.010752688172043012, 0.096]"
BAAI/bge-small-en,interquartile,0.9,100,0.04529204824352576,"[0.05154639175257732, 0.007633587786259542, 0.07669616519174041]"
adsabs/astroBERT,standard_deviation,1.6,50,0.05109428493666111,"[0.05063291139240506, 0.011363636363636364, 0.0912863070539419]"
BAAI/bge-large-en-v1.5,gradient,1,50,0.10928442566819141,"[0.1289437585733882, 0.08623853211009175, 0.11267098632109432]"
bert-base-uncased,standard_deviation,1.6,50,0.04881525710122311,"[0.04794520547945205, 0.011363636363636364, 0.08713692946058091]"
BAAI/bge-small-en,interquartile,1.0,50,0.04452935279527798,"[0.04891304347826087, 0.007751937984496124, 0.07692307692307693]"
adsabs/astroBERT,standard_deviation,1.6,100,0.05109428493666111,"[0.05063291139240506, 0.011363636363636364, 0.0912863070539419]"
BAAI/bge-small-en,interquartile,1.0,100,0.04452935279527798,"[0.04891304347826087, 0.007751937984496124, 0.07692307692307693]"
bert-base-uncased,standard_deviation,1.6,100,0.04881525710122311,"[0.04794520547945205, 0.011363636363636364, 0.08713692946058091]"
BAAI/bge-small-en,interquartile,1.1,50,0.03978835978835979,"[0.04, 0.007936507936507936, 0.07142857142857142]"
adsabs/astroBERT,standard_deviation,1.7000000000000002,50,0.0521537163952005,"[0.05161290322580645, 0.011627906976744186, 0.09322033898305085]"
BAAI/bge-large-en-v1.5,gradient,1,100,0.10928442566819141,"[0.1289437585733882, 0.08623853211009175, 0.11267098632109432]"
bert-base-uncased,standard_deviation,1.7000000000000002,50,0.049205664168333024,"[0.04964539007092199, 0.011764705882352941, 0.08620689655172414]"
BAAI/bge-small-en,interquartile,1.1,100,0.03978835978835979,"[0.04, 0.007936507936507936, 0.07142857142857142]"
adsabs/astroBERT,standard_deviation,1.7000000000000002,100,0.0521537163952005,"[0.05161290322580645, 0.011627906976744186, 0.09322033898305085]"
bert-base-uncased,standard_deviation,1.7000000000000002,100,0.049205664168333024,"[0.04964539007092199, 0.011764705882352941, 0.08620689655172414]"
BAAI/bge-small-en,interquartile,1.2000000000000002,50,0.04025647521122634,"[0.04142011834319527, 0.008403361344537815, 0.07094594594594594]"
adsabs/astroBERT,standard_deviation,1.8,50,0.04818316555508372,"[0.04081632653061224, 0.011627906976744186, 0.09210526315789473]"
BAAI/bge-small-en,interquartile,1.2000000000000002,100,0.04025647521122634,"[0.04142011834319527, 0.008403361344537815, 0.07094594594594594]"
bert-base-uncased,standard_deviation,1.8,50,0.044940535941890535,"[0.043478260869565216, 0.012048192771084338, 0.07929515418502203]"
BAAI/bge-large-en-v1.5,gradient,4,50,0.1090110008998485,"[0.12658227848101267, 0.0888468809073724, 0.11160384331116038]"
BAAI/bge-small-en,interquartile,1.3,50,0.03630970633282858,"[0.037037037037037035, 0.009174311926605505, 0.0627177700348432]"
adsabs/astroBERT,standard_deviation,1.8,100,0.04818316555508372,"[0.04081632653061224, 0.011627906976744186, 0.09210526315789473]"
bert-base-uncased,standard_deviation,1.8,100,0.044940535941890535,"[0.043478260869565216, 0.012048192771084338, 0.07929515418502203]"
BAAI/bge-small-en,interquartile,1.3,100,0.03630970633282858,"[0.037037037037037035, 0.009174311926605505, 0.0627177700348432]"
adsabs/astroBERT,standard_deviation,1.9000000000000001,50,0.046925405958897805,"[0.04225352112676056, 0.011764705882352941, 0.0867579908675799]"
bert-base-uncased,standard_deviation,1.9000000000000001,50,0.03899289421876038,"[0.029411764705882353, 0.012345679012345678, 0.0752212389380531]"
BAAI/bge-small-en,interquartile,1.4000000000000001,50,0.03827537304229868,"[0.0392156862745098, 0.009433962264150943, 0.0661764705882353]"
BAAI/bge-large-en-v1.5,gradient,4,100,0.1090110008998485,"[0.12658227848101267, 0.0888468809073724, 0.11160384331116038]"
adsabs/astroBERT,standard_deviation,1.9000000000000001,100,0.046925405958897805,"[0.04225352112676056, 0.011764705882352941, 0.0867579908675799]"
BAAI/bge-small-en,interquartile,1.4000000000000001,100,0.03827537304229868,"[0.0392156862745098, 0.009433962264150943, 0.0661764705882353]"
bert-base-uncased,standard_deviation,1.9000000000000001,100,0.03899289421876038,"[0.029411764705882353, 0.012345679012345678, 0.0752212389380531]"
BAAI/bge-small-en,interquartile,1.5,50,0.03650201926063995,"[0.04054054054054054, 0.0, 0.06896551724137931]"
adsabs/astroBERT,standard_deviation,2.0,50,0.04537819050287528,"[0.03571428571428571, 0.012048192771084338, 0.08837209302325581]"
bert-base-uncased,standard_deviation,2.0,50,0.04014286702642867,"[0.030303030303030304, 0.0125, 0.0776255707762557]"
BAAI/bge-small-en,interquartile,1.5,100,0.03650201926063995,"[0.04054054054054054, 0.0, 0.06896551724137931]"
adsabs/astroBERT,standard_deviation,2.0,100,0.04537819050287528,"[0.03571428571428571, 0.012048192771084338, 0.08837209302325581]"
BAAI/bge-large-en-v1.5,gradient,7,50,0.10635244778113478,"[0.1240981240981241, 0.08317214700193423, 0.11178707224334601]"
BAAI/bge-small-en,interquartile,1.6,50,0.037985274431057564,"[0.041666666666666664, 0.0, 0.07228915662650602]"
bert-base-uncased,standard_deviation,2.0,100,0.04014286702642867,"[0.030303030303030304, 0.0125, 0.0776255707762557]"
adsabs/astroBERT,standard_deviation,2.1,50,0.04642725111920017,"[0.03731343283582089, 0.012345679012345678, 0.08962264150943396]"
BAAI/bge-small-en,interquartile,1.6,100,0.037985274431057564,"[0.041666666666666664, 0.0, 0.07228915662650602]"
bert-base-uncased,standard_deviation,2.1,50,0.03855505405956752,"[0.0234375, 0.013157894736842105, 0.07906976744186046]"
BAAI/bge-small-en,interquartile,1.7000000000000002,50,0.035574929886599195,"[0.04316546762589928, 0.0, 0.0635593220338983]"
adsabs/astroBERT,standard_deviation,2.1,100,0.04642725111920017,"[0.03731343283582089, 0.012345679012345678, 0.08962264150943396]"
bert-base-uncased,standard_deviation,2.1,100,0.03855505405956752,"[0.0234375, 0.013157894736842105, 0.07906976744186046]"
BAAI/bge-large-en-v1.5,gradient,7,100,0.10635244778113478,"[0.1240981240981241, 0.08317214700193423, 0.11178707224334601]"
BAAI/bge-small-en,interquartile,1.7000000000000002,100,0.035574929886599195,"[0.04316546762589928, 0.0, 0.0635593220338983]"
adsabs/astroBERT,standard_deviation,2.2,50,0.03820380384180536,"[0.030534351145038167, 0.012987012987012988, 0.07109004739336493]"
bert-base-uncased,standard_deviation,2.2,50,0.03760167714884696,"[0.024, 0.013333333333333334, 0.07547169811320754]"
BAAI/bge-small-en,interquartile,1.8,50,0.02742040285899935,"[0.02962962962962963, 0.0, 0.05263157894736842]"
adsabs/astroBERT,standard_deviation,2.2,100,0.03820380384180536,"[0.030534351145038167, 0.012987012987012988, 0.07109004739336493]"
BAAI/bge-small-en,interquartile,1.8,100,0.02742040285899935,"[0.02962962962962963, 0.0, 0.05263157894736842]"
bert-base-uncased,standard_deviation,2.2,100,0.03760167714884696,"[0.024, 0.013333333333333334, 0.07547169811320754]"
BAAI/bge-small-en,interquartile,1.9000000000000001,50,0.026318994629906434,"[0.02962962962962963, 0.0, 0.04932735426008968]"
adsabs/astroBERT,standard_deviation,2.3000000000000003,50,0.03906491656491656,"[0.031746031746031744, 0.013333333333333334, 0.07211538461538461]"
BAAI/bge-large-en-v1.5,gradient,10,50,0.10472382205994794,"[0.11964549483013294, 0.08167330677290836, 0.11285266457680251]"
bert-base-uncased,standard_deviation,2.3000000000000003,50,0.032390243902439025,"[0.024, 0.0, 0.07317073170731707]"
BAAI/bge-small-en,interquartile,1.9000000000000001,100,0.026318994629906434,"[0.02962962962962963, 0.0, 0.04932735426008968]"
