model_name,breakpoint_threshold_type,breakpoint_threshold_amount,min_chunk_size,average_score,score0,score1,score2
all-MiniLM-L6-v2,interquartile,2.1,100,0.00676818950930626,[0.0, 0.0, 0.02030456852791878]
all-MiniLM-L6-v2,interquartile,2.2,50,0.007017543859649123,[0.0, 0.0, 0.021052631578947368]
all-MiniLM-L6-v2,interquartile,2.2,100,0.007017543859649123,[0.0, 0.0, 0.021052631578947368]
all-MiniLM-L6-v2,interquartile,2.3000000000000003,50,0.005405405405405406,[0.0, 0.0, 0.016216216216216217]
all-MiniLM-L6-v2,interquartile,2.3000000000000003,100,0.005405405405405406,[0.0, 0.0, 0.016216216216216217]
all-MiniLM-L6-v2,interquartile,2.4000000000000004,50,0.0056179775280898875,[0.0, 0.0, 0.016853932584269662]
all-MiniLM-L6-v2,interquartile,2.4000000000000004,100,0.0056179775280898875,[0.0, 0.0, 0.016853932584269662]
all-MiniLM-L6-v2,interquartile,2.5,50,0.005780346820809248,[0.0, 0.0, 0.017341040462427744]
all-MiniLM-L6-v2,interquartile,2.5,100,0.005780346820809248,[0.0, 0.0, 0.017341040462427744]
all-MiniLM-L6-v2,interquartile,2.6,50,0.005988023952095808,[0.0, 0.0, 0.017964071856287425]
all-MiniLM-L6-v2,interquartile,2.6,100,0.005988023952095808,[0.0, 0.0, 0.017964071856287425]
all-MiniLM-L6-v2,interquartile,2.7,50,0.004115226337448559,[0.0, 0.0, 0.012345679012345678]
all-MiniLM-L6-v2,interquartile,2.7,100,0.004115226337448559,[0.0, 0.0, 0.012345679012345678]
all-MiniLM-L6-v2,interquartile,2.8000000000000003,50,0.004329004329004329,[0.0, 0.0, 0.012987012987012988]
all-MiniLM-L6-v2,interquartile,2.8000000000000003,100,0.004329004329004329,[0.0, 0.0, 0.012987012987012988]
all-MiniLM-L6-v2,interquartile,2.9000000000000004,50,0.0021929824561403508,[0.0, 0.0, 0.006578947368421052]
all-MiniLM-L6-v2,interquartile,2.9000000000000004,100,0.0021929824561403508,[0.0, 0.0, 0.006578947368421052]
all-MiniLM-L6-v2,interquartile,3.0,50,0.0022371364653243847,[0.0, 0.0, 0.006711409395973154]
all-MiniLM-L6-v2,interquartile,3.0,100,0.0022371364653243847,[0.0, 0.0, 0.006711409395973154]
all-MiniLM-L6-v2,interquartile,3.1,50,0.0022988505747126436,[0.0, 0.0, 0.006896551724137931]
all-MiniLM-L6-v2,interquartile,3.1,100,0.0022988505747126436,[0.0, 0.0, 0.006896551724137931]
all-MiniLM-L6-v2,interquartile,3.2,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.2,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.3000000000000003,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.3000000000000003,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.4000000000000004,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.4000000000000004,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.5,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.5,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.6,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.6,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.7,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.7,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.8000000000000003,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.8000000000000003,100,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.9000000000000004,50,0.0,[0.0, 0.0, 0.0]
all-MiniLM-L6-v2,interquartile,3.9000000000000004,100,0.0,[0.0, 0.0, 0.0]
bert-base-uncased,percentile,1,50,0.07803478966288084,[0.053642010163749296, 0.08623853211009175, 0.09422382671480145]
bert-base-uncased,percentile,1,100,0.07803478966288084,[0.053642010163749296, 0.08623853211009175, 0.09422382671480145]
bert-base-uncased,percentile,4,50,0.07881607569863998,[0.05287623474723998, 0.0888468809073724, 0.09472511144130757]
bert-base-uncased,percentile,4,100,0.07881607569863998,[0.05287623474723998, 0.0888468809073724, 0.09472511144130757]
bert-base-uncased,percentile,7,50,0.07913785053059408,[0.052663076002393776, 0.08949416342412451, 0.09525631216526396]
bert-base-uncased,percentile,7,100,0.07913785053059408,[0.052663076002393776, 0.08949416342412451, 0.09525631216526396]
bert-base-uncased,percentile,10,50,0.07708786085797743,[0.05377008652657602, 0.08167330677290836, 0.09582018927444795]
bert-base-uncased,percentile,10,100,0.07708786085797743,[0.05377008652657602, 0.08167330677290836, 0.09582018927444795]
bert-base-uncased,percentile,13,50,0.07648479173646072,[0.05222929936305733, 0.08436213991769548, 0.09286293592862936]
bert-base-uncased,percentile,13,100,0.07648479173646072,[0.05222929936305733, 0.08436213991769548, 0.09286293592862936]
bert-base-uncased,percentile,16,50,0.07470755836844138,[0.05131578947368421, 0.080338266384778, 0.09246861924686192]
bert-base-uncased,percentile,16,100,0.07470755836844138,[0.05131578947368421, 0.080338266384778, 0.09246861924686192]
bert-base-uncased,percentile,19,50,0.07237912768795608,[0.04955872369314324, 0.0784313725490196, 0.08914728682170543]
bert-base-uncased,percentile,19,100,0.07237912768795608,[0.04955872369314324, 0.0784313725490196, 0.08914728682170543]
bert-base-uncased,percentile,22,50,0.07018042044380592,[0.04922644163150492, 0.07657657657657657, 0.08473824312333629]
bert-base-uncased,percentile,22,100,0.07018042044380592,[0.04922644163150492, 0.07657657657657657, 0.08473824312333629]
bert-base-uncased,percentile,25,50,0.06860393031668495,[0.048833819241982504, 0.07692307692307693, 0.08005489478499543]
bert-base-uncased,percentile,25,100,0.06860393031668495,[0.048833819241982504, 0.07692307692307693, 0.08005489478499543]
bert-base-uncased,percentile,28,50,0.06682628775313053,[0.047655068078668684, 0.0746987951807229, 0.078125]
bert-base-uncased,percentile,28,100,0.06682628775313053,[0.047655068078668684, 0.0746987951807229, 0.078125]
bert-base-uncased,percentile,31,50,0.0640107866970392,[0.04720692368214005, 0.06982543640897755, 0.075]
bert-base-uncased,percentile,31,100,0.0640107866970392,[0.04720692368214005, 0.06982543640897755, 0.075]
bert-base-uncased,percentile,34,50,0.06447736184250381,[0.047540983606557376, 0.06994818652849741, 0.07594291539245668]
bert-base-uncased,percentile,34,100,0.06447736184250381,[0.047540983606557376, 0.06994818652849741, 0.07594291539245668]
bert-base-uncased,percentile,37,50,0.0632858633478237,[0.046153846153846156, 0.07008086253369272, 0.0736228813559322]
bert-base-uncased,percentile,37,100,0.0632858633478237,[0.046153846153846156, 0.07008086253369272, 0.0736228813559322]
bert-base-uncased,percentile,40,50,0.06278274640913539,[0.044642857142857144, 0.0702247191011236, 0.07348066298342541]
bert-base-uncased,percentile,40,100,0.06278274640913539,[0.044642857142857144, 0.0702247191011236, 0.07348066298342541]
bert-base-uncased,percentile,43,50,0.06270174094043526,[0.04295051353874883, 0.07058823529411765, 0.07456647398843931]
bert-base-uncased,percentile,43,100,0.06270174094043526,[0.04295051353874883, 0.07058823529411765, 0.07456647398843931]
bert-base-uncased,percentile,46,50,0.06278723049410985,[0.043137254901960784, 0.07076923076923076, 0.07445520581113801]
bert-base-uncased,percentile,46,100,0.06278723049410985,[0.043137254901960784, 0.07076923076923076, 0.07445520581113801]
bert-base-uncased,percentile,49,50,0.06152035251629925,[0.04338842975206612, 0.0641025641025641, 0.07707006369426751]
bert-base-uncased,percentile,49,100,0.06152035251629925,[0.04338842975206612, 0.0641025641025641, 0.07707006369426751]
bert-base-uncased,percentile,52,50,0.060886644219977554,[0.042483660130718956, 0.06397306397306397, 0.07620320855614973]
bert-base-uncased,percentile,52,100,0.060886644219977554,[0.042483660130718956, 0.06397306397306397, 0.07620320855614973]
bert-base-uncased,percentile,55,50,0.06284657267570075,[0.041474654377880185, 0.06785714285714285, 0.07920792079207921]
bert-base-uncased,percentile,55,100,0.06284657267570075,[0.041474654377880185, 0.06785714285714285, 0.07920792079207921]
bert-base-uncased,percentile,58,50,0.06364942911835254,[0.04044117647058824, 0.06792452830188679, 0.08258258258258258]
bert-base-uncased,percentile,58,100,0.06364942911835254,[0.04044117647058824, 0.06792452830188679, 0.08258258258258258]
bert-base-uncased,percentile,61,50,0.05740905836705395,[0.03911342894393742, 0.05533596837944664, 0.07777777777777778]
bert-base-uncased,percentile,61,100,0.05740905836705395,[0.03911342894393742, 0.05533596837944664, 0.07777777777777778]
bert-base-uncased,percentile,64,50,0.05672184176774057,[0.03770949720670391, 0.0546218487394958, 0.077834179357022]
bert-base-uncased,percentile,64,100,0.05672184176774057,[0.03770949720670391, 0.0546218487394958, 0.077834179357022]
bert-base-uncased,percentile,67,50,0.051517589017589016,[0.036036036036036036, 0.044642857142857144, 0.07387387387387387]
bert-base-uncased,percentile,67,100,0.051517589017589016,[0.036036036036036036, 0.044642857142857144, 0.07387387387387387]
bert-base-uncased,percentile,70,50,0.046857568494648116,[0.035830618892508145, 0.03317535545023697, 0.07156673114119923]
bert-base-uncased,percentile,70,100,0.046857568494648116,[0.035830618892508145, 0.03317535545023697, 0.07156673114119923]
bert-base-uncased,percentile,73,50,0.0447599838000062,[0.035523978685612786, 0.025380710659898477, 0.07337526205450734]
bert-base-uncased,percentile,73,100,0.0447599838000062,[0.035523978685612786, 0.025380710659898477, 0.07337526205450734]
bert-base-uncased,percentile,76,50,0.04158230700020108,[0.03529411764705882, 0.01639344262295082, 0.0730593607305936]
bert-base-uncased,percentile,76,100,0.04158230700020108,[0.03529411764705882, 0.01639344262295082, 0.0730593607305936]
bert-base-uncased,percentile,79,50,0.038055368842232845,[0.034858387799564274, 0.011976047904191617, 0.06733167082294264]
bert-base-uncased,percentile,79,100,0.038055368842232845,[0.034858387799564274, 0.011976047904191617, 0.06733167082294264]
bert-base-uncased,percentile,82,50,0.03491334500263224,[0.031862745098039214, 0.006578947368421052, 0.06629834254143646]
bert-base-uncased,percentile,82,100,0.03491334500263224,[0.031862745098039214, 0.006578947368421052, 0.06629834254143646]
bert-base-uncased,percentile,85,50,0.029265271528457412,[0.0221606648199446, 0.007352941176470588, 0.05828220858895705]
bert-base-uncased,percentile,85,100,0.029265271528457412,[0.0221606648199446, 0.007352941176470588, 0.05828220858895705]
bert-base-uncased,percentile,88,50,0.027714646464646466,[0.022727272727272728, 0.008333333333333333, 0.052083333333333336]
bert-base-uncased,percentile,88,100,0.027714646464646466,[0.022727272727272728, 0.008333333333333333, 0.052083333333333336]
bert-base-uncased,percentile,91,50,0.024468461639135755,[0.015503875968992248, 0.009708737864077669, 0.04819277108433735]
bert-base-uncased,percentile,91,100,0.024468461639135755,[0.015503875968992248, 0.009708737864077669, 0.04819277108433735]
bert-base-uncased,percentile,94,50,0.022995180690723163,[0.014634146341463415, 0.011494252873563218, 0.04285714285714286]
bert-base-uncased,percentile,94,100,0.022995180690723163,[0.014634146341463415, 0.011494252873563218, 0.04285714285714286]
bert-base-uncased,percentile,97,50,0.009885778331885099,[0.006535947712418301, 0.0, 0.023121387283236993]
bert-base-uncased,percentile,97,100,0.009885778331885099,[0.006535947712418301, 0.0, 0.023121387283236993]
bert-base-uncased,gradient,1,50,0.07755473839510584,[0.05420666290231508, 0.08623853211009175, 0.09221902017291066]
bert-base-uncased,gradient,1,100,0.07755473839510584,[0.05420666290231508, 0.08623853211009175, 0.09221902017291066]
bert-base-uncased,gradient,4,50,0.07718413648570942,[0.0553290623179965, 0.08679245283018867, 0.08943089430894309]
bert-base-uncased,gradient,4,100,0.07718413648570942,[0.0553290623179965, 0.08679245283018867, 0.08943089430894309]
bert-base-uncased,gradient,7,50,0.07571577955096324,[0.05455635491606715, 0.08527131782945736, 0.08731966590736523]
bert-base-uncased,gradient,7,100,0.07571577955096324,[0.05455635491606715, 0.08527131782945736, 0.08731966590736523]
bert-base-uncased,gradient,10,50,0.07466545545648255,[0.055074257425742575, 0.08383233532934131, 0.08508977361436378]
bert-base-uncased,gradient,10,100,0.07466545545648255,[0.055074257425742575, 0.08383233532934131, 0.08508977361436378]
bert-base-uncased,gradient,13,50,0.07165678763799149,[0.05357142857142857, 0.08213552361396304, 0.07926341072858287]
bert-base-uncased,gradient,13,100,0.07165678763799149,[0.05357142857142857, 0.08213552361396304, 0.07926341072858287]
bert-base-uncased,gradient,16,50,0.06860619071767934,[0.0533596837944664, 0.07578947368421053, 0.07666941467436109]
bert-base-uncased,gradient,16,100,0.06860619071767934,[0.0533596837944664, 0.07578947368421053, 0.07666941467436109]
bert-base-uncased,gradient,19,50,0.06977168705811117,[0.052452316076294275, 0.0784313725490196, 0.0784313725490196]
bert-base-uncased,gradient,19,100,0.06977168705811117,[0.052452316076294275, 0.0784313725490196, 0.0784313725490196]
bert-base-uncased,gradient,22,50,0.06844908711130726,[0.05218617771509168, 0.07657657657657657, 0.07658450704225352]
bert-base-uncased,gradient,22,100,0.06844908711130726,[0.05218617771509168, 0.07657657657657657, 0.07658450704225352]
bert-base-uncased,gradient,25,50,0.06711867950951966,[0.050364963503649635, 0.07441860465116279, 0.07657247037374658]
bert-base-uncased,gradient,25,100,0.06711867950951966,[0.050364963503649635, 0.07441860465116279, 0.07657247037374658]
bert-base-uncased,gradient,28,50,0.06515810642357033,[0.04927975739196361, 0.0746987951807229, 0.07149576669802446]
bert-base-uncased,gradient,28,100,0.06515810642357033,[0.04927975739196361, 0.0746987951807229, 0.07149576669802446]
bert-base-uncased,gradient,31,50,0.06261503792462278,[0.048818897637795275, 0.06982543640897755, 0.06920077972709551]
bert-base-uncased,gradient,31,100,0.06261503792462278,[0.048818897637795275, 0.06982543640897755, 0.06920077972709551]
bert-base-uncased,gradient,34,50,0.0622597756264582,[0.05016447368421053, 0.06994818652849741, 0.06666666666666667]
bert-base-uncased,gradient,34,100,0.0622597756264582,[0.05016447368421053, 0.06994818652849741, 0.06666666666666667]
bert-base-uncased,gradient,37,50,0.05966511163548501,[0.050643776824034335, 0.064343163538874, 0.06400839454354669]
bert-base-uncased,gradient,37,100,0.05966511163548501,[0.050643776824034335, 0.064343163538874, 0.06400839454354669]
bert-base-uncased,gradient,40,50,0.0590032277650557,[0.05211141060197664, 0.06722689075630252, 0.05767138193688792]
bert-base-uncased,gradient,40,100,0.0590032277650557,[0.05211141060197664, 0.06722689075630252, 0.05767138193688792]
bert-base-uncased,gradient,43,50,0.05582701767182716,[0.05372290292177191, 0.05813953488372093, 0.05561861520998865]
bert-base-uncased,gradient,43,100,0.05582701767182716,[0.05372290292177191, 0.05813953488372093, 0.05561861520998865]
bert-base-uncased,gradient,46,50,0.05686457147456905,[0.05247524752475247, 0.06097560975609756, 0.05714285714285714]
bert-base-uncased,gradient,46,100,0.05686457147456905,[0.05247524752475247, 0.06097560975609756, 0.05714285714285714]
bert-base-uncased,gradient,49,50,0.056195768524535644,[0.05093555093555094, 0.0641025641025641, 0.053549190535491904]
bert-base-uncased,gradient,49,100,0.056195768524535644,[0.05093555093555094, 0.0641025641025641, 0.053549190535491904]
bert-base-uncased,gradient,52,50,0.057626946893962604,[0.051648351648351645, 0.06756756756756757, 0.05366492146596859]
bert-base-uncased,gradient,52,100,0.057626946893962604,[0.051648351648351645, 0.06756756756756757, 0.05366492146596859]
bert-base-uncased,gradient,55,50,0.053546033105634945,[0.04994192799070848, 0.06405693950177936, 0.04663923182441701]
bert-base-uncased,gradient,55,100,0.053546033105634945,[0.04994192799070848, 0.06405693950177936, 0.04663923182441701]
bert-base-uncased,gradient,58,50,0.04977133360828415,[0.04294478527607362, 0.0599250936329588, 0.04644412191582003]
bert-base-uncased,gradient,58,100,0.04977133360828415,[0.04294478527607362, 0.0599250936329588, 0.04644412191582003]
bert-base-uncased,gradient,61,50,0.04627223165265271,[0.04046997389033943, 0.05533596837944664, 0.043010752688172046]
bert-base-uncased,gradient,61,100,0.04627223165265271,[0.04046997389033943, 0.05533596837944664, 0.043010752688172046]
bert-base-uncased,gradient,64,50,0.046003608648528115,[0.04353932584269663, 0.0502092050209205, 0.04426229508196721]
bert-base-uncased,gradient,64,100,0.046003608648528115,[0.04353932584269663, 0.0502092050209205, 0.04426229508196721]
bert-base-uncased,gradient,67,50,0.04379087129203623,[0.04552352048558422, 0.04932735426008968, 0.036521739130434785]
bert-base-uncased,gradient,67,100,0.04379087129203623,[0.04552352048558422, 0.04932735426008968, 0.036521739130434785]
bert-base-uncased,gradient,70,50,0.04257054806936975,[0.046052631578947366, 0.04807692307692308, 0.033582089552238806]
bert-base-uncased,gradient,70,100,0.04257054806936975,[0.046052631578947366, 0.04807692307692308, 0.033582089552238806]
bert-base-uncased,gradient,73,50,0.04113107426672568,[0.04864864864864865, 0.046632124352331605, 0.028112449799196786]
bert-base-uncased,gradient,73,100,0.04113107426672568,[0.04864864864864865, 0.046632124352331605, 0.028112449799196786]
bert-base-uncased,gradient,76,50,0.03967935984721683,[0.04339250493096647, 0.0449438202247191, 0.03070175438596491]
bert-base-uncased,gradient,76,100,0.03967935984721683,[0.04339250493096647, 0.0449438202247191, 0.03070175438596491]
bert-base-uncased,gradient,79,50,0.0432199040894693,[0.046153846153846156, 0.049689440993788817, 0.033816425120772944]
bert-base-uncased,gradient,79,100,0.0432199040894693,[0.046153846153846156, 0.049689440993788817, 0.033816425120772944]
bert-base-uncased,gradient,82,50,0.04042477710448689,[0.03950617283950617, 0.05517241379310345, 0.026595744680851064]
bert-base-uncased,gradient,82,100,0.04042477710448689,[0.03950617283950617, 0.05517241379310345, 0.026595744680851064]
bert-base-uncased,gradient,85,50,0.03632567294647598,[0.03943661971830986, 0.04580152671755725, 0.02373887240356083]
bert-base-uncased,gradient,85,100,0.03632567294647598,[0.03943661971830986, 0.04580152671755725, 0.02373887240356083]
bert-base-uncased,gradient,88,50,0.03020410607511097,[0.04304635761589404, 0.03418803418803419, 0.013377926421404682]
bert-base-uncased,gradient,88,100,0.03020410607511097,[0.04304635761589404, 0.03418803418803419, 0.013377926421404682]
bert-base-uncased,gradient,91,50,0.029697291275626394,[0.043824701195219126, 0.0297029702970297, 0.01556420233463035]
bert-base-uncased,gradient,91,100,0.029697291275626394,[0.043824701195219126, 0.0297029702970297, 0.01556420233463035]
bert-base-uncased,gradient,94,50,0.01725961639461356,[0.014634146341463415, 0.023255813953488372, 0.013888888888888888]
bert-base-uncased,gradient,94,100,0.01725961639461356,[0.014634146341463415, 0.023255813953488372, 0.013888888888888888]
bert-base-uncased,gradient,97,50,0.01262061135500555,[0.006535947712418301, 0.014084507042253521, 0.017241379310344827]
bert-base-uncased,gradient,97,100,0.01262061135500555,[0.006535947712418301, 0.014084507042253521, 0.017241379310344827]
bert-base-uncased,standard_deviation,0.1,50,0.04480648608543439,[0.03691813804173355, 0.024875621890547265, 0.07262569832402235]
bert-base-uncased,standard_deviation,0.1,100,0.04480648608543439,[0.03691813804173355, 0.024875621890547265, 0.07262569832402235]
bert-base-uncased,standard_deviation,0.2,50,0.044180933726685044,[0.03620689655172414, 0.021739130434782608, 0.07459677419354839]
bert-base-uncased,standard_deviation,0.2,100,0.044180933726685044,[0.03620689655172414, 0.021739130434782608, 0.07459677419354839]
bert-base-uncased,standard_deviation,0.30000000000000004,50,0.039985694393531536,[0.036608863198458574, 0.011764705882352941, 0.07158351409978309]
bert-base-uncased,standard_deviation,0.30000000000000004,100,0.039985694393531536,[0.036608863198458574, 0.011764705882352941, 0.07158351409978309]
bert-base-uncased,standard_deviation,0.4,50,0.040023658727071365,[0.03292181069958848, 0.012903225806451613, 0.07424593967517401]
bert-base-uncased,standard_deviation,0.4,100,0.040023658727071365,[0.03292181069958848, 0.012903225806451613, 0.07424593967517401]
bert-base-uncased,standard_deviation,0.5,50,0.0366140642303433,[0.03571428571428571, 0.006944444444444444, 0.06718346253229975]
bert-base-uncased,standard_deviation,0.5,100,0.0366140642303433,[0.03571428571428571, 0.006944444444444444, 0.06718346253229975]
bert-base-uncased,standard_deviation,0.6000000000000001,50,0.035679694427392404,[0.03333333333333333, 0.007407407407407408, 0.06629834254143646]
bert-base-uncased,standard_deviation,0.6000000000000001,100,0.035679694427392404,[0.03333333333333333, 0.007407407407407408, 0.06629834254143646]
bert-base-uncased,standard_deviation,0.7000000000000001,50,0.03237360045036413,[0.03007518796992481, 0.007874015748031496, 0.05917159763313609]
bert-base-uncased,standard_deviation,0.7000000000000001,100,0.03237360045036413,[0.03007518796992481, 0.007874015748031496, 0.05917159763313609]
bert-base-uncased,standard_deviation,0.8,50,0.03058234222650809,[0.02459016393442623, 0.008333333333333333, 0.058823529411764705]
bert-base-uncased,standard_deviation,0.8,100,0.03058234222650809,[0.02459016393442623, 0.008333333333333333, 0.058823529411764705]
bert-base-uncased,standard_deviation,0.9,50,0.027446927207395357,[0.020710059171597635, 0.00847457627118644, 0.053156146179401995]
bert-base-uncased,standard_deviation,0.9,100,0.027446927207395357,[0.020710059171597635, 0.00847457627118644, 0.053156146179401995]
bert-base-uncased,standard_deviation,1.0,50,0.02672755881461769,[0.022364217252396165, 0.008695652173913044, 0.04912280701754386]
bert-base-uncased,standard_deviation,1.0,100,0.02672755881461769,[0.022364217252396165, 0.008695652173913044, 0.04912280701754386]
bert-base-uncased,standard_deviation,1.1,50,0.026724386724386723,[0.023809523809523808, 0.00909090909090909, 0.04727272727272727]
bert-base-uncased,standard_deviation,1.1,100,0.026724386724386723,[0.023809523809523808, 0.00909090909090909, 0.04727272727272727]
bert-base-uncased,standard_deviation,1.2000000000000002,50,0.027888947344247784,[0.025362318840579712, 0.009615384615384616, 0.04868913857677903]
bert-base-uncased,standard_deviation,1.2000000000000002,100,0.027888947344247784,[0.025362318840579712, 0.009615384615384616, 0.04868913857677903]
bert-base-uncased,standard_deviation,1.3,50,0.0252905587824995,[0.018726591760299626, 0.009900990099009901, 0.047244094488188976]
bert-base-uncased,standard_deviation,1.3,100,0.0252905587824995,[0.018726591760299626, 0.009900990099009901, 0.047244094488188976]
bert-base-uncased,standard_deviation,1.4000000000000001,50,0.024997827396120054,[0.015503875968992248, 0.010309278350515464, 0.04918032786885246]
bert-base-uncased,standard_deviation,1.4000000000000001,100,0.024997827396120054,[0.015503875968992248, 0.010309278350515464, 0.04918032786885246]
bert-base-uncased,standard_deviation,1.5,50,0.0235226768726781,[0.012605042016806723, 0.010752688172043012, 0.04721030042918455]
bert-base-uncased,standard_deviation,1.5,100,0.0235226768726781,[0.012605042016806723, 0.010752688172043012, 0.04721030042918455]
bert-base-uncased,standard_deviation,1.6,50,0.023227672563955748,[0.01327433628318584, 0.011363636363636364, 0.04504504504504504]
bert-base-uncased,standard_deviation,1.6,100,0.023227672563955748,[0.01327433628318584, 0.011363636363636364, 0.04504504504504504]
bert-base-uncased,standard_deviation,1.7000000000000002,50,0.0225722857153666,[0.0136986301369863, 0.011764705882352941, 0.04225352112676056]
bert-base-uncased,standard_deviation,1.7000000000000002,100,0.0225722857153666,[0.0136986301369863, 0.011764705882352941, 0.04225352112676056]
bert-base-uncased,standard_deviation,1.8,50,0.021706204229776777,[0.014423076923076924, 0.012048192771084338, 0.03864734299516908]
bert-base-uncased,standard_deviation,1.8,100,0.021706204229776777,[0.014423076923076924, 0.012048192771084338, 0.03864734299516908]
bert-base-uncased,standard_deviation,1.9000000000000001,50,0.020518229310852204,[0.015228426395939087, 0.012345679012345678, 0.03398058252427184]
bert-base-uncased,standard_deviation,1.9000000000000001,100,0.020518229310852204,[0.015228426395939087, 0.012345679012345678, 0.03398058252427184]
bert-base-uncased,standard_deviation,2.0,50,0.019438059089775115,[0.010638297872340425, 0.0125, 0.035175879396984924]
bert-base-uncased,standard_deviation,2.0,100,0.019438059089775115,[0.010638297872340425, 0.0125, 0.035175879396984924]
bert-base-uncased,standard_deviation,2.1,50,0.020076171663939966,[0.0111731843575419, 0.013157894736842105, 0.035897435897435895]
bert-base-uncased,standard_deviation,2.1,100,0.020076171663939966,[0.0111731843575419, 0.013157894736842105, 0.035897435897435895]
bert-base-uncased,standard_deviation,2.2,50,0.018648989898989898,[0.011363636363636364, 0.013333333333333334, 0.03125]
bert-base-uncased,standard_deviation,2.2,100,0.018648989898989898,[0.011363636363636364, 0.013333333333333334, 0.03125]
bert-base-uncased,standard_deviation,2.3000000000000003,50,0.012907644486591855,[0.011695906432748537, 0.0, 0.02702702702702703]
bert-base-uncased,standard_deviation,2.3000000000000003,100,0.012907644486591855,[0.011695906432748537, 0.0, 0.02702702702702703]
bert-base-uncased,standard_deviation,2.4000000000000004,50,0.009399002829807303,[0.006097560975609756, 0.0, 0.022099447513812154]
bert-base-uncased,standard_deviation,2.4000000000000004,100,0.009399002829807303,[0.006097560975609756, 0.0, 0.022099447513812154]
bert-base-uncased,standard_deviation,2.5,50,0.00954522563039481,[0.006289308176100629, 0.0, 0.0223463687150838]
bert-base-uncased,standard_deviation,2.5,100,0.00954522563039481,[0.006289308176100629, 0.0, 0.0223463687150838]
bert-base-uncased,standard_deviation,2.6,50,0.009742189869578406,[0.006369426751592357, 0.0, 0.022857142857142857]
bert-base-uncased,standard_deviation,2.6,100,0.009742189869578406,[0.006369426751592357, 0.0, 0.022857142857142857]
bert-base-uncased,standard_deviation,2.7,50,0.010036119711042311,[0.006578947368421052, 0.0, 0.023529411764705882]
bert-base-uncased,standard_deviation,2.7,100,0.010036119711042311,[0.006578947368421052, 0.0, 0.023529411764705882]
bert-base-uncased,standard_deviation,2.8000000000000003,50,0.010173644401832322,[0.006711409395973154, 0.0, 0.023809523809523808]
bert-base-uncased,standard_deviation,2.8000000000000003,100,0.010173644401832322,[0.006711409395973154, 0.0, 0.023809523809523808]
bert-base-uncased,standard_deviation,2.9000000000000004,50,0.008391608391608392,[0.006993006993006993, 0.0, 0.01818181818181818]
bert-base-uncased,standard_deviation,2.9000000000000004,100,0.008391608391608392,[0.006993006993006993, 0.0, 0.01818181818181818]
bert-base-uncased,standard_deviation,3.0,50,0.0064384855751762225,[0.007194244604316547, 0.0, 0.012121212121212121]
bert-base-uncased,standard_deviation,3.0,100,0.0064384855751762225,[0.007194244604316547, 0.0, 0.012121212121212121]
bert-base-uncased,standard_deviation,3.1,50,0.006730769230769231,[0.007692307692307693, 0.0, 0.0125]
bert-base-uncased,standard_deviation,3.1,100,0.006730769230769231,[0.007692307692307693, 0.0, 0.0125]
bert-base-uncased,standard_deviation,3.2,50,0.0067708333333333336,[0.0078125, 0.0, 0.0125]
bert-base-uncased,standard_deviation,3.2,100,0.0067708333333333336,[0.0078125, 0.0, 0.0125]
bert-base-uncased,standard_deviation,3.3000000000000003,50,0.0067970387840670865,[0.0078125, 0.0, 0.012578616352201259]
bert-base-uncased,standard_deviation,3.3000000000000003,100,0.0067970387840670865,[0.0078125, 0.0, 0.012578616352201259]
bert-base-uncased,standard_deviation,3.4000000000000004,50,0.0067970387840670865,[0.0078125, 0.0, 0.012578616352201259]
bert-base-uncased,standard_deviation,3.4000000000000004,100,0.0067970387840670865,[0.0078125, 0.0, 0.012578616352201259]
bert-base-uncased,standard_deviation,3.5,50,0.00687095641707207,[0.007874015748031496, 0.0, 0.012738853503184714]
bert-base-uncased,standard_deviation,3.5,100,0.00687095641707207,[0.007874015748031496, 0.0, 0.012738853503184714]
bert-base-uncased,standard_deviation,3.6,50,0.00694017094017094,[0.008, 0.0, 0.01282051282051282]
bert-base-uncased,standard_deviation,3.6,100,0.00694017094017094,[0.008, 0.0, 0.01282051282051282]
bert-base-uncased,standard_deviation,3.7,50,0.004845315904139434,[0.008, 0.0, 0.006535947712418301]
